product_id,brand,product_name,price,processor,processor_brand,cpu_ghz,ram_gb,ram_expandable,ram_max_gb,ram_type,display_type,display_inches,gpu_name,gpu_brand,gpu_vram_gb,ssd_gb,hdd_gb,adapter_w,battery_hours,os,raw_name
LAP0001,HP,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |),239.73,MediaTek Octa-core,MediaTek,2.0,4.0,False,4.0,DDR4 RAM,LED,11.6,Integrated Graphics,MediaTek,,64.0,0.0,45.0,12.0,Chrome OS,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |)::585119::computer::laptops
LAP1753,MSI,MSI Katana GF66 11UE-861IN Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 512 GB SSD),653.21,Intel Core i7 (11th Gen),Intel,4.7,16.0,False,16.0,DDR4 RAM,LCD,15.6,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,6.0,512.0,0.0,180.0,,Windows 10,MSI Katana GF66 11UE-861IN Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 512 GB SSD)::596236::computer::laptops
LAP1754,ASUS,ASUS ROG Strix G15 G512LI-HN305T Laptop (15.6 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 1 TB SSD),773.62,Intel Core i7 (10th Gen),Intel,2.2,16.0,True,32.0,DDR4 RAM,LED,15.6,"GeForce GTX 1650 Ti GPU, 4 GB",NVIDIA,4.0,1024.0,0.0,150.0,,Windows 10,ASUS ROG Strix G15 G512LI-HN305T Laptop (15.6 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 1 TB SSD)::586107::computer::laptops
LAP1755,Acer,Acer One 14 Z2-485 (UN.EFMSI.044) Laptop (14 Inch | Pentium Dual Core | 4 GB | Windows 10 | 1 TB HDD),309.06,Intel Pentium Dual-Core,Intel,2.3,4.0,True,32.0,DDR4 RAM,LED,14.0,HD 610,Intel,,0.0,1024.0,,,Windows 10,Acer One 14 Z2-485 (UN.EFMSI.044) Laptop (14 Inch | Pentium Dual Core | 4 GB | Windows 10 | 1 TB HDD)::583502::computer::laptops
LAP1756,iball,iball CompBook Merit G9 Laptop (11.6 Inch | Celeron Dual Core | 2 GB | Windows 10 | 32 GB SSD),104.17,Intel Celeron Dual-Core,Intel,2.0,2.0,False,2.0,DDR3 RAM,LED,11.6,HD Graphics,Intel,,32.0,0.0,38.0,,Windows 10,iball CompBook Merit G9 Laptop (11.6 Inch | Celeron Dual Core | 2 GB | Windows 10 | 32 GB SSD)::577224::computer::laptops
LAP1757,Dell,Dell Inspiron 14 3467 (B566116HIN9) Laptop (14 Inch | Core i3 7th Gen | 4 GB | Windows 10 | 1 TB HDD),312.72,Intel Core i3 (7th Gen),Intel,2.3,4.0,True,8.0,DDR4 RAM,LED,14.0,HD 620,Intel,,0.0,1024.0,,,Windows 10,Dell Inspiron 14 3467 (B566116HIN9) Laptop (14 Inch | Core i3 7th Gen | 4 GB | Windows 10 | 1 TB HDD)::582251::computer::laptops
LAP1758,Lenovo,Lenovo Ideapad Slim 3i 15ITL6 (82H803B6IN) Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 11 | 512 GB SSD),627.63,Intel Core i7 (11th Gen),Intel,2.8,16.0,True,16.0,DDR4 RAM,LCD,15.6,Iris Xe,Intel,,512.0,0.0,65.0,,Windows 11,Lenovo Ideapad Slim 3i 15ITL6 (82H803B6IN) Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 11 | 512 GB SSD)::612033::computer::laptops
LAP1759,Avita,AVITA Pura NS14A6INT441 Laptop (14 Inch | Core i3 8th Gen | 4 GB | Windows 10 | 256 GB SSD),295.61,Intel Core i3 (8th Gen),Intel,2.1,4.0,False,4.0,DDR4 RAM,LED,14.0,UHD 620,Intel,,256.0,0.0,,10.0,Windows 10,AVITA Pura NS14A6INT441 Laptop (14 Inch | Core i3 8th Gen | 4 GB | Windows 10 | 256 GB SSD)::581458::computer::laptops
LAP1760,Acer,Acer Aspire 3 A315-51 (UN.GNPSI.004) Laptop (15.6 Inch | Core i3 7th Gen | 4 GB | Windows 10 | 1 TB HDD),354.53,Intel Core i3 (7th Gen),Intel,2.7,4.0,True,12.0,DDR4 RAM,LED,15.6,HD 620,Intel,,0.0,1024.0,45.0,6.0,Windows 10,Acer Aspire 3 A315-51 (UN.GNPSI.004) Laptop (15.6 Inch | Core i3 7th Gen | 4 GB | Windows 10 | 1 TB HDD)::577037::computer::laptops
LAP1761,HP,HP 15s-fq2626TU (536C2PA) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD),396.25,Intel Core i3 (11th Gen),Intel,3.4,8.0,False,8.0,DDR4 RAM,LCD,15.6,UHD,Intel,,256.0,0.0,41.0,9.15,Windows 11,HP 15s-fq2626TU (536C2PA) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::594549::computer::laptops
LAP1762,HP,HP 15q-dy0008au (6AQ35PA) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 4 GB | Windows 10 | 1 TB HDD),260.58,AMD Quad-Core Ryzen 5,AMD,2.0,4.0,False,4.0,DDR4 RAM,LED,15.6,Radeon Vega 8,AMD,,0.0,1024.0,41.0,,Windows 10,HP 15q-dy0008au (6AQ35PA) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 4 GB | Windows 10 | 1 TB HDD)::576195::computer::laptops
LAP1763,HP,HP Pavilion 15-ec2150AX (589X6PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD),624.71,AMD Hexa-Core Ryzen 5,AMD,3.3,8.0,False,8.0,DDR4 RAM,LED,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,150.0,,Windows 11,HP Pavilion 15-ec2150AX (589X6PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::593707::computer::laptops
LAP1764,Dell,Dell Inspiron 15 3593 (D560236WIN9B) Laptop (15.6 Inch | Core i3 10th Gen | 4 GB | Windows 10 | 1 TB HDD),304.97,Intel Core i3 (10th Gen),Intel,1.2,4.0,True,32.0,DDR4 RAM,LED,15.6,UHD,Intel,,0.0,1024.0,,6.0,Windows 10,Dell Inspiron 15 3593 (D560236WIN9B) Laptop (15.6 Inch | Core i3 10th Gen | 4 GB | Windows 10 | 1 TB HDD)::581390::computer::laptops
LAP1765,ASUS,ASUS VivoBook 15 X540UA-DM1027T Laptop (15.6 Inch | Core i5 8th Gen | 4 GB | Windows 10 | 1 TB HDD),417.0,Intel Core i5 (8th Gen),Intel,1.6,4.0,True,12.0,DDR4 RAM,LED,15.6,UHD 620,Intel,,0.0,1024.0,33.0,,Windows 10,ASUS VivoBook 15 X540UA-DM1027T Laptop (15.6 Inch | Core i5 8th Gen | 4 GB | Windows 10 | 1 TB HDD)::576100::computer::laptops
LAP1766,ASUS,ASUS ROG Strix G15 G513QY-HQ008TS Laptop (15.6 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 10 | 1 TB SSD),1199.06,AMD Octa-Core Ryzen 9,AMD,3.3,16.0,False,16.0,DDR4 RAM,LED,15.6,"Radeon RX 6800M GPU, 12 GB",AMD,12.0,1024.0,0.0,280.0,,Windows 10,ASUS ROG Strix G15 G513QY-HQ008TS Laptop (15.6 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 10 | 1 TB SSD)::588228::computer::laptops
LAP1767,ASUS,ASUS VivoBook 15 X515EA-EJ312TS Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 10 | 256 GB SSD),431.6,Intel Core i3 (11th Gen),Intel,3.0,8.0,False,8.0,DDR4 RAM,LED,15.6,UHD,Intel,,256.0,0.0,45.0,,Windows 10,ASUS VivoBook 15 X515EA-EJ312TS Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 10 | 256 GB SSD)::585481::computer::laptops
LAP1768,Lenovo,Lenovo Ideapad 1 11IGL05 (81VT0095IN) Laptop (11.6 Inch | Celeron Dual Core | 4 GB | Windows 10 | 256 GB SSD),262.77,Intel Celeron Dual-Core,Intel,2.8,4.0,False,4.0,DDR4 RAM,LED,11.6,UHD,Intel,,256.0,0.0,,,Windows 10,Lenovo Ideapad 1 11IGL05 (81VT0095IN) Laptop (11.6 Inch | Celeron Dual Core | 4 GB | Windows 10 | 256 GB SSD)::593299::computer::laptops
LAP1769,ASUS,ASUS R540UB-DM1043T Laptop (15.6 Inch | Core i5 8th Gen | 4 GB | Windows 10 | 1 TB HDD),406.57,Intel Core i5 (8th Gen),Intel,1.6,4.0,True,12.0,DDR4 RAM,LED,15.6,"GeForce MX110 GPU, 2 GB",NVIDIA,2.0,0.0,1024.0,33.0,,Windows 10,ASUS R540UB-DM1043T Laptop (15.6 Inch | Core i5 8th Gen | 4 GB | Windows 10 | 1 TB HDD)::576144::computer::laptops
LAP1770,ASUS,ASUS ZenBook 13 UX331FAL-EG003T Laptop (13.3 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 512 GB SSD),625.55,Intel Core i5 (8th Gen),Intel,1.6,8.0,True,16.0,DDR4 RAM,LED,13.3,UHD 620,Intel,,512.0,0.0,50.0,,Windows 10,ASUS ZenBook 13 UX331FAL-EG003T Laptop (13.3 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 512 GB SSD)::575825::computer::laptops
LAP1771,ASUS,ASUS Vivobook F571GT-AL319T Laptop (15.6 Inch | Core i5 9th Gen | 8 GB | Windows 10 | 512 GB SSD),656.83,Intel Core i5 (9th Gen),Intel,2.4,8.0,True,32.0,DDR4 RAM,LED,15.6,"Geforce GTX 1650 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,150.0,,Windows 10,ASUS Vivobook F571GT-AL319T Laptop (15.6 Inch | Core i5 9th Gen | 8 GB | Windows 10 | 512 GB SSD)::575409::computer::laptops
